"","WT_t0_","WT_t0.5_","chl1_t0_","chl1_t0.5_"
"AT5G47560",7.41859995085181,9.22028374666088,7.55234716279736,8.33182606361464
"AT5G14070",5.81178031512076,7.31300527600689,6.12585580422259,7.14649117676641
"AT1G70170",8.72580286213846,7.68741227140945,8.80590218313875,7.98283389971899
"AT5G65660",10.4646318558943,11.0931541611011,10.5224250077311,10.8542964816257
"AT1G16420",3.78736888852555,4.87070045376231,3.91789794786979,4.15819199962332
"AT5G48970",7.28791555926442,8.35663024059384,7.41158661709612,7.94833680622078
"AT2G46370",10.3373097841425,9.84086499261823,10.4448399023685,9.9606623847869
"AT3G63210",10.1774857007095,8.947060296193,10.1745128697037,9.25144220531148
"AT4G27654",6.60276113326203,8.13324200315103,6.30164368107304,7.85838370900008
"AT3G48100",8.52518767980743,9.51203684582735,8.56319046246757,9.38896298575709
"AT3G20830",6.90144100080857,7.2363711917466,6.90109125588304,7.44377463463339
"AT1G69810",7.96833340509033,8.47033228243588,8.03584229025106,8.5032958575438
"AT1G07640",7.75415347226254,8.40270102145371,7.70547843898636,8.27433626333649
"AT5G52810",6.8412950107943,7.70982215044555,6.9080858747613,7.35001776447788
"AT4G12390",9.40735016746704,8.762177413556,9.48407402850706,9.07079395530786
"AT5G52050",4.49101424624957,5.89442462704964,4.535537399001,5.45282400322341
"AT2G29650",6.36101350654764,5.93711625734833,6.34890732180473,6.01167261685635
"AT1G22550",9.88858481760191,10.9313650410954,9.82493186152496,10.6657438821342
"AT2G32270",10.5201889780515,9.96063437967999,10.6110146298244,10.3132756406149
"AT1G26730",6.00518972312114,7.05756089624449,5.85077486344847,7.06033269778039
"AT3G46720",6.01279991096506,7.05424028181229,6.03787838063459,6.88917943977551
"AT1G08990",7.83171185824991,7.201519224007,7.85970665146308,7.38586806352461
"AT5G17980",5.51171760299981,6.17708474468759,5.46702708734756,6.01074982454524
"AT2G28780",4.76915052494034,6.76998716720117,5.1503044710273,6.19808823728513
"AT5G22630",10.7165322485848,9.94365704773142,10.7116642933463,10.2804152260581
"AT1G72430",10.3012584991403,10.5616960649097,10.1843154703776,10.6644006700552
"AT2G17700",7.14189214266294,6.7047229688214,7.17392984758332,6.73319089750342
"AT5G44610",10.2996276428513,10.938225280948,10.4062165941497,11.0829548800761
"AT2G02630",6.37968392090337,8.19420906390262,6.30128366833335,8.04906303975659
"AT2G28550",6.98933063949802,7.81894968129608,7.0540785447659,7.76745298039562
"AT1G63090",7.39575789306434,8.15553992963417,7.55012501323162,8.23855355248761
"AT4G27410",8.30899327949183,6.85891669879649,8.36754977593784,6.98837725377137
"AT1G01540",7.84938221914532,8.30656152274825,7.78824378292695,8.13306376187346
"AT2G34490",8.4918348493635,8.01287220603676,8.7058289877037,8.19230812919405
"AT5G62900",7.28731552563942,8.59279910192099,7.32118356831451,8.16208150264613
"AT2G31730",6.61853085241787,7.5833033921106,6.75707632082766,7.6740618312921
"AT5G43310",6.2500922542131,6.79045171872204,6.27613233130837,6.90008717022449
"AT1G74450",7.86862191239179,8.31232860390591,7.83597233685985,8.18840124560184
"AT2G30520",9.79108891144261,9.13827857531881,9.54823388682922,9.0658694322291
"AT3G02570",8.33333905735318,7.91879823714314,8.42113561843919,7.93842277863667
"AT4G35260",9.8803453307266,10.2161977693639,9.81369339585922,10.1005334729197
"AT5G62920",8.17306162995813,9.35894646189979,8.36501276062478,9.32339919240137
"AT4G20170",6.55687584050229,7.38611806245352,6.63088728665495,7.52357075324346
"AT4G34950",5.69496773645302,6.25747780162113,5.5285472945258,5.70539061754737
"AT1G67800",8.90485982333526,8.29202228331829,8.90642269172391,8.3064138223313
"AT1G20450",10.5945021516797,11.3083210788355,10.6231046862255,11.2191276423155
"AT4G11170",6.07572771201632,5.00449892427987,6.00443527415508,5.14948438061648
"AT5G62480",9.20690727674584,8.57227526204618,9.21255905833534,8.70337423193889
"AT5G59080",5.03939245953359,7.22534986803139,5.16967358485954,6.96048262654502
"AT5G09620",10.0127026682997,9.60356420091647,10.0549580489857,9.61454641895277
"AT4G08930",8.82453667979488,9.18834248404471,8.83090278960718,9.24278276849526
"AT1G18140",7.4848202184237,6.29563874680568,7.54449673373082,6.60952871944511
"AT4G24050",6.08552690762915,5.38942406254351,6.06894453730028,5.52430548856321
"AT5G51630",7.6256777884544,8.44257287863045,7.54188298229396,8.32976093620043
"AT3G52870",7.889606459274,8.78467816787682,7.96159359871078,8.64999787515505
"AT2G41560",6.96771396381763,8.19229299128902,6.91237239760631,7.57754595004542
"AT5G54640",9.14430292583564,8.67794510156548,9.13857937360839,8.80050801382732
"AT4G20320",8.27829471628655,7.48535924373463,8.3280422999235,7.72361958387097
"AT1G68490",9.34688143786828,9.92642727615895,9.32229929492993,9.87369334911914
"AT2G22480",9.28855827318308,9.7325513940375,9.24078063059729,9.46810740936594
"AT5G56170",9.80014988780654,10.497634902043,9.82309515663405,10.4355699421741
"AT3G54140",8.65778133598359,8.27185636774714,8.74970808794869,8.26732450611924
"AT5G48400",5.87504178253975,4.83283625927473,5.80850172301097,4.81632405774357
"AT5G42420",9.01678774885605,8.7094834991247,9.09216331711148,8.64446019036179
"AT5G66200",8.38190897344304,9.11066475020692,8.5103689342666,9.18494449541102
"AT2G22430",9.62918368244559,9.11188761191972,9.6066525379479,9.33469144891421
"AT2G35940",8.81770975395796,8.14417099048576,8.77313826456869,8.34807636980673
"AT4G17070",8.68514106652454,8.26382580157028,8.74674231685559,8.4340076909401
"AT3G09960",7.61196352335897,7.30706957349967,7.75451765183466,7.28846122506041
"AT3G11600",8.77290104491886,8.03735351585608,8.93046500473223,8.13736267433179
"AT1G69930",4.74671758535043,6.372465707199,4.59022732632618,6.36658067698734
"AT1G01225",6.69535313081386,6.19935120271712,6.78894766158829,6.25412099438514
"AT4G30420",7.98779902125069,7.23508175805231,7.99948423356534,7.01246184479407
"AT4G27970",6.8630087057824,7.58088422945653,6.67616730894783,7.50687397243355
"AT1G66900",8.51430425793028,8.29407979882932,8.59092755491324,8.12878863043533
"AT2G43890",5.83882165181817,4.35309567416175,5.83157164728956,4.53713147863054
"AT1G21000",10.2406453024596,11.097580175269,10.2783768201993,10.6996782667926
"AT3G63290",6.12654146456718,5.58841008591176,6.00638009092838,5.79727409519281
"AT1G27740",6.50843581674566,7.07838671587876,6.63947567830979,7.28873611478116
"AT1G10210",7.38247909508139,6.76155442959937,7.63061296452388,6.9638362392403
"AT4G18340",8.15455027379564,10.6958667861146,8.23499353960032,10.203220552013
"AT2G29990",8.39128119223117,7.88417462563174,8.36241403393184,8.03561412051369
"AT4G01630",9.3966252689305,7.9585292467206,9.33505202320217,7.97524375953463
"AT5G51050",7.49251835125029,8.09003731382628,7.62567167374662,7.79885651138481
"AT3G45600",10.164423954892,9.82819060164254,10.2815701502812,9.88744219384118
"AT3G22540",6.26660225995414,5.34230655193323,6.43098287268314,5.43795344830828
"AT2G19960",3.86546928619126,3.49089527839749,4.34556160467112,3.64881465079746
"AT3G10760",8.89445148485404,8.41471103803071,8.70658191874528,8.35639732965521
"AT5G10750",8.3598590926693,9.0811495774084,8.43241951727652,8.85840782820663
"AT3G12540",6.54508737944068,6.14745512722705,6.46689310917426,5.86555094764872
"AT2G40120",7.37339899026688,6.94340824577198,7.38703470836055,6.7695391193513
"AT2G43500",6.61290617492803,5.48778089055799,6.57223906354282,5.90560211712287
"AT1G48300",11.0068626117277,10.5397158316199,11.0372917936182,10.5765313680752
"AT2G42900",5.32624180296008,5.92389792270327,5.54200468487315,5.92363489392128
"AT5G39610",7.04972280692437,6.09908958938791,7.27340314402897,6.24629079988075
"AT3G26980",7.37755723329353,8.54664951478485,7.4652610884478,8.62419439629869
"AT2G31085",4.41232703459935,5.27712372649609,4.70242421453482,5.3344533717543
"AT1G29180",5.49067609132691,6.53165619557157,5.70529287029577,6.30852334991016
"AT3G47340",5.31182171825712,9.11073863140106,5.68014465991213,9.03523905937774
"AT1G44970",7.65387069054869,7.37743017072321,7.67916763880907,7.13720649741263
"AT5G07370",8.2475082271282,8.61893045582521,8.48578969031878,8.6966301783291
"AT1G49860",6.00582377806606,10.0938383506105,6.40270838570518,9.00049431003577
"AT3G19680",7.75267215088377,8.82221805565963,7.68888168261007,8.95581442870928
"AT1G55760",8.11661777036988,7.69055300871205,8.18097067979149,7.74263007102284
"AT3G06990",6.31943517576302,7.17527658746313,6.25034582662623,7.04067326691428
"AT5G22270",7.83223317170551,6.77109575823674,7.91594161878913,7.09815416325679
"AT1G76890",7.36619985365058,8.13304922115754,7.29395840545693,8.12770236073003
"AT2G31990",7.58953221683145,6.84204890345782,7.71252079313062,7.06556823417806
"AT2G25680",5.95188859007629,5.40186049033404,5.85030686167529,5.40466071605687
"AT4G37240",6.72927319904817,7.59919336824363,6.70005616022213,7.71920698536896
"AT1G17620",9.5713006892003,10.3813433948843,9.37393309666568,10.372831456678
"AT2G03890",9.39228441353944,8.77521844037259,9.40825836574202,8.74886409670874
"AT1G03380",7.97484039453437,7.69371559472629,8.13288293798949,7.43623370396537
"AT2G34510",6.09092522017558,6.92325365308125,6.00070080508726,7.05879327196192
"AT4G24620",10.2649651067549,10.9393292618224,10.2322077385881,10.599754324719
"AT5G51460",6.66997884188029,7.50540076809318,6.79228680009427,7.31561133229437
"AT5G62020",7.29450391032722,8.38204101462309,7.2911041710803,8.07578842097747
"AT3G62280",8.03466090941495,7.58547678692819,8.04287812818309,7.63559697052431
"AT3G09280",5.05743348228176,5.40483811197154,5.03161620922494,5.63222468875084
"AT4G38060",9.14216644401646,8.13623517075696,9.26511908821054,8.46308246018165
"AT2G39510",9.60731166896031,8.72962498147301,9.69300408674119,9.05694513464974
"AT4G15690",6.38350197930865,7.46524854299426,6.5955240766533,7.34907512713228
"AT1G63450",7.25896844980746,6.66262791463873,7.16503015709634,6.64240324516011
"AT2G30590",7.44103463133446,8.05250197694358,7.40878514046526,7.80901863190518
"AT1G09160",7.43352743178672,7.78991876456869,7.40677542783721,7.75767789023813
"AT1G63800",10.2092750642513,9.81026055857579,10.2783752502463,9.75902412441071
"AT1G72790",6.68633399623717,7.83471089701567,6.65226091391764,7.8277311280711
"AT1G09575",5.45557167363798,6.52370838693565,5.66821499556899,6.20949299633965
"AT4G37610",8.55771467989493,10.06400476427,8.53847699007097,9.9221001961087
"AT1G20090",9.14601875454531,9.5411394296481,9.12873187178056,9.58000599839548
"AT1G56660",5.83334228772187,6.43955902075949,5.82961314041937,6.36270618340453
"AT3G49620",3.37051300196298,4.59205838184772,3.3619263138171,4.55987986746908
"AT4G17800",10.1178443021372,10.6910876559921,10.1602352884498,10.4483650542795
"AT5G43030",5.9059900055124,6.68651779150555,5.87284455274942,6.48842395256317
"AT4G13710",6.70961444850772,6.11714745207623,6.61992984573792,5.94424759549067
"AT5G03760",8.54212875312621,7.75494487074892,8.50155994225598,7.7243891052558
"AT5G62090",6.77712469337005,7.2950014317238,6.82744855334185,7.39981677078611
"AT2G28840",11.1565564287184,10.7038401585867,11.2637638652628,10.7831061719397
"AT2G29320",7.23672094840666,6.26531643240145,7.27121249140487,6.34308949890936
"AT1G43910",8.0302126015014,8.43194364365042,7.92494797900933,8.59219826698127
"AT5G49980",9.27543754546455,8.844251793931,9.26980019186397,8.81721982703094
"AT4G13100",7.61545290642953,7.08407008626256,7.78086534659273,7.12126824581244
"AT3G01900",6.77718235491643,6.10098714965054,6.962276999523,6.3701110303669
"AT2G26650",9.09625609000315,9.67485969553981,9.24414254685139,9.28818523287033
"AT1G18290",5.35011327420518,7.71171822426045,4.95766594042193,7.39678965150514
"AT2G47440",7.97175411552037,8.36914554904867,7.92852493958622,8.51884332378803
"AT4G33040",7.92353268266947,6.97764219775128,8.03691678597052,7.30322331398793
"AT2G35890",3.69071887010181,4.07099898659777,3.67646995324579,3.70890640634879
"AT4G12350",4.99947183180891,4.13527613470018,5.19981297642085,4.34219717964187
"AT2G30620",11.0078877069518,10.4496034205068,11.0565148494714,10.5898658736537
"AT1G57630",7.89703760071748,6.72410796162323,8.05125264329822,6.96288678323429
"AT1G78815",5.81939867329917,5.38990917269278,5.87625986864353,5.3106397906505
"AT2G38180",8.12663662447417,7.24337962805054,8.24046502097987,7.39154493917812
"AT1G19835",9.21976676278839,9.57186278227293,9.13214973652988,9.61356374198019
"AT2G34200",5.49031601481085,5.20546352550263,5.67007559168927,5.24642841171857
"AT5G01380",3.61157340209702,4.2088685471591,3.60393503531808,4.4888195515951
"AT5G48780",4.64464097196164,5.16411079917224,4.51830154156088,5.12395451084738
"AT5G17880",6.48321952177626,7.09673931506683,6.49842728094952,6.68693744950038
"AT1G35330",9.44351252676762,8.69506599886472,9.56729019405978,8.9228009022783
"AT1G12560",9.35275135178813,8.54988112547848,9.2544252662135,8.57590929564292
"AT2G33500",5.50322693237736,5.05206371369778,5.53482316281062,5.0359358895018
"AT2G26710",6.5555608193002,7.45425468575731,6.58374037828897,7.06925278944457
"AT1G08180",6.08638103977959,5.66015551062433,6.07958583559699,5.24345507998325
"AT2G01830",8.12461339823632,7.43187606016618,8.12338156445999,7.52177192733453
"AT1G11260",10.2313024570919,11.0739715994799,10.2896757478505,11.2826324821563
"AT1G55265",7.65654396405154,7.09825949248439,7.76006515890875,7.06733094773919
"AT4G18010",5.9865186383386,8.2353689681556,5.93106094493246,8.14917310450268
"AT2G45660",6.78006880183537,6.51409118524631,6.8663635371997,6.34476094229579
"AT1G44760",5.89495816400883,6.42046180266446,5.9016029901002,6.29460787999914
"AT4G20820",6.49445366617329,6.074393938121,6.71004998846297,6.1758250092938
"AT5G62220",7.51824266753829,6.53406658983608,7.47341659919414,6.73736872287351
"AT4G39780",7.73715890933211,9.13323289033836,7.80155738051447,8.9577682759433
"AT5G05850",6.87921964715915,6.10838015466972,6.86599226920375,6.14117303756887
"AT4G34000",7.54486770159651,8.9788409757828,7.56126109618217,8.20572772833713
"AT4G22980",5.2868205655649,4.78006572995022,5.55029039733294,4.79367374840738
"AT3G46880",4.37114364656438,5.9262840396657,4.28647598163161,5.3470062394109
"AT4G36640",10.2894545485268,9.7215663026671,10.3031167282758,9.59402604423942
"AT1G05200",6.19224699649995,5.76333742929433,6.36133446131824,5.72618205373228
"AT1G09155",6.02696027695564,5.28891673974452,6.15652171022071,5.48718619945084
"AT5G28610",4.61913023933926,8.51714005684026,4.68543536986946,7.63070533168006
"AT5G40590",9.7011639034044,8.99746817086793,9.87560944072112,8.94843634892051
"AT1G77500",6.92494565260712,6.23856645699645,6.91243411151168,6.47382217807071
"AT2G45400",8.88037039287751,9.62666508036764,8.92596373450619,9.69866403539887
"AT2G23050",6.45121296540018,5.30909764014514,6.28419095483711,5.68087356313353
"AT2G28460",6.15988865567416,6.79040987075871,6.2059264922164,6.77093936118344
"AT5G57950",8.01498623812601,7.73088543466556,8.09557626722101,7.73135737872663
"AT1G36380",8.86199925837326,8.50174726437099,9.0075452330621,8.46590461673053
"AT5G01560",6.04838259123812,4.7998256452144,6.3149831389939,5.21734123990465
"AT3G16150",7.23275532830825,8.63065407531383,7.33247515489001,8.73293129882854
"AT1G16510",6.80434203366266,5.81526888417539,6.92564625388634,6.03604509285487
"AT5G13900",5.72769377179298,6.90036647056938,5.95741440300334,6.41232285033188
"AT3G11420",8.18176774512672,9.15421552852717,8.08490374694152,9.09713132391868
"AT2G18050",9.38834887710364,8.33064899420768,9.50462415550293,8.61778221033635
"AT5G03310",5.04410885446136,4.11786690548561,5.49821050838057,4.11278944089036
"AT3G62720",8.14846925801159,9.57157928333575,7.9762399212344,9.49485073217394
"AT3G61590",6.44493221942973,7.21264051475647,6.41614523231881,6.90519543629717
"AT3G26610",6.73552505681287,6.08838235936042,6.91813462373489,6.27073284116136
"AT3G22104",6.34499693961319,5.59054845273806,6.26271301991282,5.86343264295584
"AT4G05590",9.33303644354215,8.90644919398628,9.46983729673405,8.97263134266949
"AT5G57770",6.87662978528573,6.38321295437393,6.88363934694884,6.42335822308979
"AT1G21550",6.73340169253442,4.86985281281148,6.87901991036467,4.90181622028732
"AT3G29370",4.36011023913378,4.80273371695017,4.45410623938686,4.77973730493196
"AT5G63790",9.04131452720704,9.8059475374909,9.07793000101635,9.8757704635127
"AT5G54230",5.96642898858561,5.42501224348656,5.99072719782891,5.75722415050003
"AT3G61460",8.559202798764,7.87909103989693,8.54326292736333,8.04225999676089
"AT5G64310",9.43548174325319,10.1431176810033,9.24442454220735,10.0285203332362
"AT1G51550",6.25450190919032,5.76678585721558,6.31388826303079,6.02145443762627
"AT2G17110",6.74694933392715,5.95670638058243,6.92289799559262,6.04710141262237
"AT3G43220",7.75772586288965,8.07834997707954,7.72194448905724,8.15949427732476
"AT4G25830",4.96570699948439,5.77901610710472,5.09736113435841,5.70210322038391
"AT3G63200",9.78941229175273,8.87742731781083,9.82897598635969,9.17025667487463
"AT5G05140",7.28153371280828,7.88148002304178,7.37023301402467,7.7565455009216
"AT2G40900",9.24752563874523,8.02872056485318,9.25823728007586,8.34362335488787
"AT3G51820",6.78996062498359,6.61181424622674,7.04571407690426,6.66561478819591
"AT4G15660",4.57325484775795,5.9636580514709,4.55386730439479,5.33006696827086
"AT1G57680",9.46434951065373,10.0896301736333,9.48331318834321,10.1028769141378
"AT2G44740",6.91379824045021,6.59767538888475,6.99372469341402,6.53834825319954
"AT1G77400",5.60690525530885,6.37562192861787,5.56504164724985,6.18357903737392
"AT5G24230",7.82340754976165,7.38209889575451,7.84432044089816,7.57319198593129
"AT5G09850",8.84237155140063,9.27757667657261,8.94353725456407,9.21585520864745
"AT1G66430",6.27533579629789,7.06164726133564,6.36910828813032,6.76461331767017
"AT5G23550",8.29046350078712,7.96585785945127,8.40807775529329,8.04205943993608
"AT4G31450",8.21859455307839,7.86247259401372,8.26624370732312,8.00481121542083
"AT5G59070",4.95523601800008,4.41633986935257,4.93535200920529,4.40993094579936
"AT2G03090",9.61529746789988,8.60747900920598,9.74755169680953,8.88361480177652
"AT4G02630",5.98169915925615,6.47214531713662,6.03157699870431,6.38884511661294
"AT1G19380",8.25166208000964,10.1814240375628,8.24787320654464,10.1207406556285
"AT5G67440",6.42636813229538,6.71705712300209,6.44691877930645,6.82700962759382
"AT5G46050",8.17702588586507,7.67252613577115,8.10534748360574,7.64538711357404
"AT3G57550",9.40999030877326,9.82030365708441,9.36635957362235,9.74432405312041
"AT1G51360",7.85219296977299,7.51389734863908,7.85501748344767,7.55767284137129
"AT1G02270",7.96820355546562,8.60988223120898,7.97911793774723,8.33714053744572
"AT2G46150",9.47137090928281,8.78616531559304,9.43692830623944,8.79805778528513
"AT5G16480",7.18267867863793,6.55111752246753,7.28437880356514,6.82156344693521
"AT5G47100",8.22734397629407,9.24202160563474,8.37526574403668,8.7697799944071
"AT3G22840",8.54613604694884,7.41826350102181,8.58244422327498,7.67647991782483
"AT1G64920",5.04826379202867,4.35840953113713,5.16468232533472,4.51364100576077
"AT5G19010",8.53352678748311,9.21840415447287,8.54267829609233,8.92966040548211
"AT3G25290",8.709671488789,8.10281481345798,8.62195583195203,8.0603353650983
"AT1G50040",5.2122587633588,6.10254349301677,5.08796721941766,6.10133931354246
"AT5G45650",6.70945902722152,6.1852209588333,6.78586570059702,6.1111403502385
"AT5G07820",7.04895118639532,6.50631133062558,7.05851056543126,6.43971944382266
"AT5G20790",4.01305072555393,3.59808290680168,4.20005401095286,3.53582126918973
"AT1G52240",7.51125990068956,9.21268295443419,7.57372351778759,9.13018540533976
"AT5G48850",7.06849448940451,8.65721901112923,7.02142250182211,8.16293313412129
"AT2G30990",7.89463773168251,8.23032922363165,7.91400916071118,8.36382703512576
"AT1G51640",4.96398670840187,4.55674592299913,5.092454303166,4.87916456297313
"AT5G59450",8.26121069139847,7.54100025567817,8.27270523213715,7.77782383567971
"AT5G53460",10.7489898022854,11.471794949197,10.624917047168,11.3801557056261
"AT4G25220",5.1195196930916,5.6748426415527,4.70505748287339,5.08753579349684
"AT5G54040",7.4254500797572,8.2116633746458,7.51754602884081,7.90593950948937
"AT1G53920",6.8761226582099,6.47307983168664,6.99517383531745,6.43423580095698
"AT3G27170",9.92822478111865,10.9222674935122,10.047100771295,10.5665326146613
"AT5G14730",7.55240942620733,8.5134124512878,7.53464070345558,8.64847532050759
"AT4G32890",6.37210211588476,5.50324875405854,6.42365481178,5.44937774757015
"AT1G43770",6.656807876803,6.24678883667661,6.69708755160362,6.23455308523097
"AT5G12470",9.92200797783415,10.2919756621192,9.92708087626155,10.2051432316703
"AT3G13040",8.46053833554548,8.07195563536743,8.53796074097132,8.16333363618611
"AT5G56610",7.45992500191659,7.07630011144712,7.48349200049752,6.94826361446091
"AT5G27950",7.7605627989115,7.30284792829045,7.79181789262475,7.27880005448213
"AT1G50110",7.21681094625859,7.61973477025204,7.14703594871352,7.52905739108163
"AT1G03820",9.04667063832826,8.6000897600967,9.13917119031618,8.57554553575416
"AT2G46690",11.2733618026088,10.3856148639421,11.335307230622,10.5910689438841
"AT5G57560",7.53988643563396,10.5702445903811,7.1535834501156,10.5091687285749
"AT4G19880",10.7335256273215,11.0413520383678,10.7331185925476,11.1076546401707
"AT2G18800",6.32440851800749,7.09633882780836,6.46371912322862,6.97153184436059
"AT1G68740",5.09522694641874,5.91664643081126,5.03979593311837,5.34378629645316
"AT2G46740",7.5694215274692,7.83665362356726,7.46247973885925,7.74380449719857
"AT5G44410",6.21255462720809,5.72507447479545,6.21491520114889,5.74837443349791
"AT5G65650",8.79891032493087,8.48007124423241,8.84743263405227,8.53552659810915
"AT1G23090",6.49283764934299,5.97261909976902,6.51050174012972,5.91988782616179
"AT5G43170",8.28858323025791,9.45833873006903,8.3372032318812,9.18552698717666
"AT5G27670",9.37039493838784,8.87408120787255,9.36847662405756,9.01115340432627
"AT2G22930",7.73973343699549,7.06734177195593,7.83835669226315,7.0193593953514
"AT3G59730",6.34098328763634,5.58831960195812,6.51179448488476,5.76144593654592
"AT5G63780",8.1700386091316,8.70272436016731,8.06571415953817,8.22339372908287
"AT3G59810",8.89196952042512,8.57253314196083,8.93662423969218,8.66958960004079
"AT1G80320",4.08671111142998,4.70289543880391,4.10202716834449,4.41291884474619
"AT1G68940",7.38600424286956,7.06172431845617,7.57218563325406,7.1058909284345
"AT2G05320",8.12812410910126,8.0558923537219,8.27246594010707,7.72309141508478
"AT3G61810",5.01016109201965,4.56700859685267,4.88029930054635,4.36237956841702
"AT3G14280",9.95032179863381,9.09112047995641,9.98177997486534,9.17813697861185
"AT2G24330",7.43326830803458,7.86147883789115,7.47823606015771,7.83187737680543
"AT3G60450",10.3136831069403,9.99681036767582,10.3546898410031,10.1263573289579
"AT3G60400",5.33323943933553,4.76734118027375,5.15557769367242,4.89028553294373
"AT1G10020",7.5477785205382,8.23727952239727,7.53003606935877,8.3390921588802
"AT5G15250",3.96904350639265,3.68859743133859,4.0773279696724,3.64317468015869
"AT4G04800",9.11555289269982,8.63883088109597,9.26999037883095,8.79175302548371
"AT1G71970",7.88918048762964,7.2084920281189,7.97834855652739,7.39225442111748
"AT3G59000",6.71439744030688,6.2498373413253,6.65694854777236,6.23151155067602
"AT2G29220",6.45979657148278,5.60874575166299,6.59719124113781,5.57833801660204
"AT5G15350",10.6840393358807,10.9822480746843,10.6054700301333,10.9692116259393
"AT3G54040",12.5264795776251,12.0949744964788,12.5323234115823,12.1421094010149
"AT3G27350",8.12607681947189,7.62459758652121,8.11825442708473,7.73227221541012
"AT2G39940",8.49571346201855,8.12266052958247,8.5183479261343,8.12758273737035
"AT4G29340",7.12997314800465,6.56502172739583,7.43193669853671,6.62825192853524
"AT1G14070",7.53140007975475,7.06584844080089,7.60022719095817,7.20418337123928
"AT1G68880",9.15569636490451,10.4124029477373,9.44145118080325,10.2179282738309
"AT5G52870",4.30136600566509,4.78278488652825,4.16512920287563,4.7265259594034
"AT2G30930",10.5793881681835,11.5098206145935,10.5611955247346,11.4389700135676
"AT1G70160",9.81931692925513,9.49747746278451,9.83920943298611,9.53102917271076
"AT2G34930",6.19660193607064,7.48274439168169,6.21857170723862,7.40336319916221
"AT4G35500",7.58274719130623,8.09149886090693,7.56535488102922,7.82605174428135
"AT5G04980",6.54240308619304,6.03250469380054,6.66933016862144,6.03726681229737
"AT1G15020",7.18716954100325,6.96966829415179,7.36552644191235,7.05210445880282
"AT3G06130",7.74442300924902,7.39729975423643,7.78102010531363,7.44906024937556
"AT1G06210",8.76487894178956,8.40848154094642,8.71569800057975,8.37496710362161
"AT5G03470",7.20842638517295,7.90714774380734,7.17101647553574,7.56415755388976
"AT5G65800",4.1366220631583,3.70615719793786,4.1904284094903,3.66756008081019
"AT3G51660",6.87846255121924,6.16268185742713,6.97484647927161,6.33539903608475
"AT4G35985",8.494880154456,8.93625689203288,8.55826648293259,9.01768333860864
"AT5G37770",8.61526393133741,9.2915208229035,8.56610679482623,9.1728040490984
"AT5G61010",8.09953236677487,7.73974912813333,8.2458933825626,7.871961501243
"AT5G54780",7.61220070094735,7.53514885799964,7.85529948936724,7.40479421517633
"AT3G17770",8.08000471517244,7.49842902382157,8.11574463175038,7.70159147435092
"AT1G53660",5.28418279592574,4.8515304668472,5.33867408719787,4.90598464188015
"AT2G21830",6.87254177858396,6.29284543924344,6.82794268022683,6.20221967200943
"AT4G38470",8.79258523285187,10.6091050312719,8.92077541686455,10.3767211794814
"AT3G50620",7.06818277527641,6.46092417598629,7.12866886630612,6.50683513661889
"AT1G07150",4.3868415193113,5.16350073249796,4.43814864612195,4.79007031793872
"AT1G62300",8.15603886489675,7.53722052481067,8.16632601281153,7.86726493415729
"AT5G27320",6.83737517081361,6.59460759832722,6.95338257055011,6.53431475970105
"AT1G63720",7.52267044119466,6.94089563327505,7.4462649560573,7.13989295232828
"AT1G74710",7.29458590217989,6.48713041800385,7.33209845921435,6.45319078731441
"AT4G20110",10.5688741291763,10.3120612057392,10.639379165701,10.2168032449679
"AT5G42440",6.81775843222293,6.13466870979543,6.96072298653414,6.17377699287276
"AT5G02010",7.25911237979424,6.70542351798039,7.20308172141274,6.75963177684789
"AT2G35270",9.16381100594084,10.384182012638,9.21472829279198,10.2480878604715
"AT5G35460",9.96724184991822,9.70542321730532,10.0100951605453,9.6145335601446
"AT2G39370",5.79448441296513,6.67481960993626,5.85208683737324,6.41008022034673
"AT5G27720",9.72774414514907,9.45113927107765,9.7177073723926,9.45074194827781
"AT5G18240",5.34494818565911,4.67293393220606,5.42946276909028,4.86346819045138
"AT1G28130",10.8384915401051,9.73644384599109,10.8158202274088,10.0399095727802
"AT1G61667",8.21850645636231,8.62345033759689,8.2041838604682,8.64978823980253
"AT3G63120",8.06162756065151,8.51610668322591,8.06229030110131,8.46460979977483
"AT4G03510",8.17972360165107,9.58979566268902,8.33150897300995,9.58865658328105
"AT5G12270",5.24308223955215,4.79569293701319,5.39934574125871,4.96691903132986
"AT1G74030",10.0082331112886,10.3423599648633,9.90893777420619,10.0798445416217
"AT4G30440",10.2423249554073,10.8204795339047,10.1703392304164,10.7181541208621
"AT2G39110",8.63946005894966,9.41460461754029,8.57483339130478,9.42615175063744
"AT5G04110",5.35162278767093,5.4330123915831,5.66240149905506,5.11275649275237
"AT4G22250",7.22197179327579,6.47096746229203,7.13875512755346,6.60932056000702
"AT2G32710",7.44335932010279,7.10919764218667,7.50704510584605,7.10612720561632
"AT5G56320",7.28342673444439,6.01508659172734,7.35938977266176,6.0725314276164
"AT3G44850",7.55472113968642,7.26051255894896,7.43864808561062,7.12299547139583
"AT4G30280",9.82923226674953,10.6979280653434,9.74107296599769,10.6183534338965
"AT2G41420",9.61437412942987,10.2576237188677,9.56738794201649,10.1897507966836
"AT3G25890",7.49129570364661,6.90947267030758,7.55999829211745,7.14674220867592
"AT1G72140",5.53399361896924,6.23743827593406,5.27626421988504,6.11045751512986
