"","WT_t0_R1","WT_t0_R2","WT_t0_R3","WT_t0.5_R1","WT_t0.5_R2","WT_t0.5_R3","chl1_t0_R1","chl1_t0_R2","chl1_t0_R3","chl1_t0.5_R1","chl1_t0.5_R2","chl1_t0.5_R3"
"AT4G20170",6.45020545510416,6.6428520604053,6.57757000599742,7.08091465172358,7.45648269789638,7.6209568377406,6.49182432491153,6.75552236221259,6.64531517284072,7.23083927920238,7.60725160993817,7.73262137058984
"AT4G34950",5.51967569166289,5.90843337877688,5.65679413891928,6.20766542440626,6.30286052194915,6.26190745850797,5.34165727282048,5.57153095162678,5.67245365913013,5.66022005118982,5.75689445605958,5.69905734539272
"AT1G67800",8.85350701085102,9.16595469347278,8.69511776568198,8.19618150181193,8.42445011811034,8.25543523003259,8.88684966915832,9.06889684371905,8.76352156229437,8.18117903609501,8.43932533135071,8.29873709954819
"AT1G20450",10.6584801904676,10.714379606929,10.4106466576424,11.3913004731029,11.408270522941,11.1253922404627,10.6433017934266,10.8333897569371,10.3926225083128,11.1972059911179,11.4519240645374,11.0082528712911
"AT4G11170",6.16754833826118,6.40250935016945,5.65712544761833,4.91367508632512,5.11038895593811,4.98943273057639,6.09312102431933,6.24613483770981,5.67404996043609,5.00626409427936,4.95047194679212,5.49171710077795
"AT5G62480",9.17349764915648,9.3852491004576,9.06197508062344,8.63511680729833,8.50823884743493,8.57347013140527,9.39710377005938,9.19721710709679,9.04335629784984,8.8332601954564,8.58529372480397,8.69156877555631
"AT5G59080",5.40472057293095,4.18538017660518,5.52807662906464,7.28559749140221,6.97203538763709,7.41841672505486,5.71659848402848,4.20190615211888,5.59051611843127,6.71497078638545,6.83075201640907,7.33572507684054
"AT5G09620",9.95308381860533,10.0589653828804,10.0260588034133,9.60268271064679,9.6548076792516,9.55320221285101,9.92082658081804,10.0839110715378,10.1601364946012,9.69885094155717,9.65705689105532,9.48773142424582
"AT4G08930",8.83411636545508,8.78681521484298,8.85267845908657,9.15763068925661,9.08739245495469,9.32000430792284,8.93634575154086,8.78341274891098,8.7729498683697,9.21096777717116,9.3047507911179,9.21262973719671
"AT1G18140",7.19088299723531,7.97321993380217,7.29035772423362,6.11591204993841,6.51833827047469,6.25266592000395,7.29969366841935,7.8952801534049,7.43851637936821,6.82035432889848,6.71654768990974,6.2916841395271
"AT4G24050",6.08402830062918,6.07044868853772,6.10210373372056,5.57783844352758,5.23280606352064,5.3576276805823,6.02335942794562,5.89384906065099,6.28962512330423,5.68311216886209,5.50465602702828,5.38514826979925
"AT5G51630",7.55098988657103,7.71995273351114,7.60609074528102,8.15431939721744,8.65392317331272,8.51947606536118,7.52538555323543,7.65594045019104,7.44432294345542,8.06073744594729,8.35454762843374,8.57399773422027
"AT3G52870",8.14143850306846,7.75920614853283,7.7681747262207,8.56878639737919,8.97078759581601,8.81446051043527,8.2313090509871,7.71562212737059,7.93784961777464,8.55830147713981,8.74867099180962,8.64302115651572
"AT2G41560",6.77253953358186,7.03902978292164,7.09157257494938,8.03091702942023,8.44428063395457,8.10168131049226,6.41992463662418,7.06316909446475,7.25402346173001,7.28810578876562,7.80438847433852,7.64014358703212
"AT5G54640",9.20528545490521,9.10433422002936,9.12328910257235,8.75312616556439,8.60261217701857,8.67809696211349,9.22075790398265,9.16406574815301,9.03091446868951,8.89287881549361,8.79393169424627,8.71471353174208
"AT4G20320",8.4120757083239,8.20418514549912,8.21862329503664,7.17193690747312,7.53145134603905,7.75268947769172,8.41161897950481,8.28950640833548,8.28300151193022,7.40396151352696,7.91477816939096,7.852119068695
"AT1G68490",9.4109406802113,9.28952883347809,9.34017479991546,9.92237418005237,10.1233387912443,9.73356885718017,9.27168023438394,9.39056778674046,9.30464986366538,9.81313656213412,10.1482883949696,9.6596550902537
"AT2G22480",9.41489708940482,9.18898339504812,9.2617943350963,9.7947558070333,9.64686940850104,9.75602896657817,9.18839664579936,9.24114106099505,9.29280418499746,9.43571774495289,9.56179884639789,9.40680563674705
"AT5G56170",9.64035487975573,9.84115582990803,9.91893895375586,10.3137514645509,10.5050999991203,10.6740532424579,9.64017934433782,9.88029749062069,9.94880863494363,10.2730764809303,10.5559982524994,10.4776350930927
"AT3G54140",8.61108514187838,8.84920059918987,8.51305826688251,8.20166680391029,8.3940570089732,8.21984529035793,8.72579170360955,8.79113178548745,8.73220077474906,8.22411729901854,8.2890625144411,8.28879370489808
"AT5G48400",6.11143198915546,6.12848674478636,5.38520661367744,4.79301807953533,4.9145134413484,4.79097725694045,6.23595607116787,5.70691454933272,5.48263454853232,4.84215223544745,4.86834348583973,4.73847645194353
"AT5G42420",9.02803980751324,9.01971181587244,9.00261162318246,8.80802295099595,8.60360864396019,8.71681890241796,9.08531544361568,9.13100417176303,9.06017033595572,8.6979419537607,8.54171469919525,8.69372391812941
"AT5G66200",8.23379620017548,8.50313393752331,8.40879678263033,8.97214514786099,9.22420045481944,9.13564864794034,8.39145061405766,8.54169714261575,8.59795904612638,8.90271339309831,9.18507051827857,9.46704957485618
"AT2G22430",9.61593873180619,9.59769738421083,9.67391493131975,9.14189618619084,9.12330402293253,9.07046262663579,9.7081102681953,9.57336491267773,9.53848243297066,9.44318216088887,9.4240729267693,9.13681925908446
"AT2G35940",8.81880738390358,8.69682587621241,8.93749600175789,8.07569010626123,8.10952387565864,8.2472989895374,8.63792627187851,8.57900506487021,9.10248345695735,8.3031360887218,8.43134871806816,8.30974430263024
"AT4G17070",8.7207675773402,8.76900017768176,8.56565544455166,8.31226560798774,8.30612969176619,8.1730821049569,8.73924581929546,8.76944877804197,8.73153235322935,8.48409550057585,8.45903918060761,8.35888839163685
"AT3G09960",7.66990421694841,7.61561384404728,7.55037250908121,7.33043738324156,7.2434215445336,7.34734979272384,7.72425182604789,7.81245065394144,7.72685047551466,7.20835904216768,7.48097865801175,7.1760459750018
"AT3G11600",8.64011444050269,8.61445193966004,9.06413675459386,8.05716542941562,7.86175055461157,8.19314456354105,8.74384312332109,8.75228287303088,9.29526901784473,8.16416328719246,8.16765339245039,8.08027134335252
"AT1G69930",4.681263989171,4.69131027815178,4.8675784887285,5.78639017743046,6.63081652857611,6.70019041559044,4.82033884468161,4.38774806585878,4.56259506843814,5.64010874744992,6.79284532373174,6.66678795978035
"AT1G01225",6.67809843331649,6.87145778654855,6.53650317257653,6.19109151076848,6.24153011937921,6.16543197800366,6.99141446698571,6.79357939716709,6.58184912061206,6.21485075995868,6.26734736137748,6.28016486181925
"AT4G30420",7.76450617926963,8.06743788618078,8.13145299830167,7.46544789069225,7.09141962423812,7.14837775922656,7.77143900355024,8.08985201923787,8.13716167790792,7.30980264194448,6.87241300983237,6.85516988260536
"AT4G27970",6.73104143596996,6.84396757235579,7.01401710902144,7.47648473476547,7.72096781422937,7.54520013937476,6.69553676686955,6.46331789658805,6.8696472633859,7.19353081844273,7.73893024992012,7.58816084893779
"AT1G66900",8.53673381446842,8.5313572284869,8.47482173083553,8.30604589706406,8.26072972833276,8.31546377109114,8.71176803755725,8.45693373816838,8.60408088901409,8.17201533191687,8.09523172955589,8.11911882983322
"AT2G43890",5.69970280307622,6.11874079972007,5.69802135265821,4.01065648270096,4.40085860827616,4.64777193150814,5.54748297432772,6.28073964773324,5.66649231980772,3.75392598113981,5.10726729326671,4.75020116148509
"AT1G21000",10.3720516616798,10.0054481977811,10.3444360479178,11.0406811258234,11.1065857191773,11.1454736808062,10.3699927698948,9.95201451362536,10.5131231770776,10.5482553661333,10.7348408220722,10.8159386121723
"AT3G63290",6.11238523898613,6.29328112742992,5.97395802728549,5.58924150840096,5.63040698425718,5.54558176507714,5.9577229014945,6.03084832141786,6.03056904987279,5.86014910530866,5.78399922239071,5.74767395787905
"AT1G27740",6.6267233114577,6.32452282636341,6.57406131241586,7.30939912493347,6.93147234789547,6.99428867480735,6.90181174528355,6.52403096763552,6.49258432201031,7.42597012376356,7.28966993381785,7.15056828676208
"AT1G10210",7.41701992407497,7.18773092132265,7.54268643984655,6.98462864444506,6.55963636542408,6.74039827892896,7.72227902622084,7.37606803895752,7.79349182839327,6.9143980938965,7.06406165578854,6.91304896803587
"AT4G18340",8.06371461759826,7.93766594065855,8.4622702631301,10.0037614217837,10.7410607288192,11.3427782077409,8.07661961924185,8.03407653777921,8.5942844617799,9.25284927586418,10.2707295404479,11.0860828397269
"AT2G29990",8.52816573033175,8.37299022379596,8.27268762256581,7.88573595892296,7.78975699275547,7.97703092521679,8.48713102425043,8.29627392812847,8.30383714941663,8.0602096246539,8.09412633543234,7.95250640145482
"AT4G01630",9.25204316358346,9.51139367144475,9.4264389717633,7.33276123440197,8.2957074436641,8.24711906209573,9.16798704749742,9.46878838254349,9.3683806395656,7.16530235425993,8.37345632395951,8.38697260038444
"AT5G51050",7.58866886466676,7.48729231501982,7.4015938740643,8.09739261479363,8.24218608410282,7.93053324258238,7.60900080712316,7.50253259788226,7.76548161623443,7.800420553584,7.85753804860573,7.7386109319647
"AT3G45600",10.2264133125104,10.1550324847807,10.1118260673849,9.8511361446209,9.71843397264231,9.91500168766442,10.2906994219172,10.2149032696985,10.3391077592279,9.84662796017998,9.81013124338597,10.0055673779576
"AT3G22540",6.44531902770967,6.37746930880294,5.97701844334982,5.67690041365702,5.38254942071444,4.96746982142824,6.44866210005207,6.62500475540575,6.21928176259161,5.58343991612491,5.42943622869934,5.30098420010059
"AT2G19960",4.07750281786946,3.79597357373092,3.72293146697339,3.3278220485871,3.4802780562091,3.66458573039627,4.4358675981897,4.10274673459601,4.49807048122765,3.56988840104179,3.53483408981333,3.84172146153726
"AT3G10760",8.93467345149414,8.84061472552758,8.90806627754039,8.32678265877274,8.58009906151569,8.33725139380369,8.85114016958506,8.57910626871069,8.68949931794008,8.42359452114434,8.4461684110402,8.1994290567811
"AT5G10750",8.2558984356563,8.40773454967528,8.41594429267631,8.95247076476033,9.14363689926515,9.14734106819972,8.35887204064934,8.36834898233427,8.57003752884596,8.60679033201655,8.98986312196332,8.97857003064002
"AT3G12540",6.4135567182792,6.67606865685913,6.54563676318372,6.07199154415206,6.07839625579539,6.29197758173371,6.2614057071975,6.5761947191807,6.56307890114458,5.90004413454531,5.71051235957271,5.98609634882813
"AT2G40120",7.39124120363935,7.51025858613698,7.21869718102431,7.10471829292778,6.84467615705043,6.88083028733773,7.43783863862257,7.34797459459285,7.37529089186622,6.89688703453783,6.76666822720686,6.64506209630921
"AT2G43500",6.70874980145734,6.90081615546634,6.22915256786041,5.50786494441853,5.39770325577514,5.5577744714803,6.40351811916309,7.00027961626724,6.31291945519813,5.96438360434706,6.10521181425687,5.64721093276469
"AT1G48300",11.03907182802,10.844946955085,11.1365690520781,10.5863285607568,10.3858930213837,10.6469259127191,11.0930071107027,10.9257096458624,11.0931586242895,10.640910514999,10.5087102241353,10.5799733650914
"AT2G42900",5.2459791915286,5.52178061621175,5.2109656011399,5.85781571117945,5.92092171420763,5.99295634272273,5.45669886541111,5.50320008106502,5.66611510814331,5.8602879600474,5.76932046533349,6.14129625638294
"AT5G39610",7.31455412135251,6.74572301318242,7.08889128623817,6.0051924711579,6.05056149042376,6.24151480658208,7.58376488251545,6.8125858598812,7.42385868969027,6.56002322314577,5.90619307175799,6.27265610473848
"AT3G26980",7.51962435364462,7.24325976519551,7.36978758104045,8.15127120015214,8.55191286664166,8.93676447756074,7.46951365727888,7.37586678526288,7.55040282280163,8.16301496183278,8.76851603246942,8.94105219459388
"AT2G31085",4.41672932623525,4.07091292004338,4.74933885751943,5.36255780041017,5.1553841975119,5.31342918156621,4.55211583071807,4.68252317794146,4.87263363494494,5.20872411618635,5.19120819055226,5.60342780852429
"AT1G29180",5.25325604744825,5.67923743328283,5.53953479324964,6.67346749284386,6.27926765286611,6.64223344100474,5.36655341603927,5.69527980744068,6.05404538740735,6.4744922938648,5.8938468068199,6.55723094904577
"AT3G47340",4.75405020303683,4.50144204476292,6.67997290697162,8.16955329516544,9.09956788868965,10.0630947103481,4.93748154804014,5.55413318100204,6.54881925069422,8.02206342227248,9.06372568346753,10.0199280723932
"AT1G44970",7.5285626790183,7.58764614793257,7.84540324469521,7.39793754518886,7.3132116173035,7.42114134967726,7.63192017588716,7.60851954170548,7.79706319883456,7.1520850679909,7.12310449917488,7.13642992507211
"AT5G07370",8.21414163022943,8.30436730727339,8.22401574388178,8.68697125881407,8.4941591565538,8.67566095210777,8.58686387313677,8.41739560918248,8.45310958863709,8.71577965424383,8.76062883569079,8.61348204505268
"AT1G49860",4.80283565829268,6.02386035118452,7.19077532472098,9.44428568313738,10.3195508667075,10.5176785019866,5.33179106445838,6.38536426691426,7.49096982574291,7.9660009481093,9.24256325751815,9.79291872447985
"AT3G19680",7.74097853909826,7.76595312378757,7.75108478976548,8.58626689554994,8.39407804655892,9.48630922487004,7.62366185283155,7.65219430566577,7.7907888893329,8.6982303531467,8.70779366862215,9.46141926435898
"AT1G55760",8.00540704320937,8.25957848593206,8.08486778196821,7.61693809706589,7.68471014969693,7.77001077937334,8.1454163263171,8.22976678278456,8.16772893027281,7.58555113597292,7.91758440667606,7.72475467041955
"AT3G06990",6.36982151165443,6.27248128495669,6.31600273067795,7.02351339111041,6.97581706303341,7.52649930824557,5.89860858353777,6.37242142337001,6.4800074729709,6.8676516951684,6.97011486701912,7.28425323855532
"AT5G22270",8.17828428812114,7.79988595810065,7.51852926889473,6.8532921377501,6.58140825047725,6.87858688648288,8.38562463436947,7.76177778668273,7.60042243531519,6.90932534979753,7.18546456462257,7.19967257535026
"AT1G76890",7.42440941142437,7.21683677355679,7.45735337597059,7.96208311231719,8.14037349718862,8.2966910539668,6.97033950268052,7.24532452941108,7.6662111842792,7.95759390175413,8.16777851199045,8.25773466844552
"AT2G31990",7.83920442293382,7.60505414175219,7.32433808580834,6.9565516750407,6.51196955125073,7.05762548408204,7.80803538175163,7.57625873761284,7.75326826002738,7.01517687829562,7.16772145865704,7.01380636558153
"AT2G25680",6.02721728497847,6.009932302806,5.81851618244441,5.51184793784988,5.35589620240902,5.33783733074322,5.89325870935925,5.63273083076458,6.02493104490203,5.45191846285346,5.30574377911909,5.45631990619805
"AT4G37240",6.77188377620322,6.74408719078656,6.67184863015472,7.33201204760721,7.3586593971814,8.10690865994227,6.82475089125053,6.56169586478583,6.71372172463003,7.46073850724981,7.68720713928939,8.00967530956767
"AT1G17620",9.45415158895225,9.71050737717147,9.54924310147718,10.0027333779605,10.530736861705,10.6105599449875,9.23302978920426,9.57616037989334,9.31260912089943,10.1008429939104,10.4440841424289,10.5735672336948
"AT2G03890",9.26389729291548,9.2542686898103,9.65868725789253,8.77643511432494,8.79200350070628,8.75721670608655,9.19891162837804,9.321520415833,9.70434305301501,8.79545591481716,8.77600312096853,8.67513325434053
"AT1G03380",7.8208967526837,7.94239211817535,8.16123231274405,7.72998370590492,7.65988357207435,7.6912795061996,8.05605068752444,8.14168298258361,8.20091514386042,7.58360018053246,7.28003247103462,7.44506846032902
"AT2G34510",6.20518570162077,5.98656125392132,6.08102870498466,6.52354639706891,7.17997468106489,7.06623988110994,6.11074108224085,5.8626244991372,6.02873683388373,6.74942022440434,7.26615376158431,7.16080582989712
"AT4G24620",10.2194235575959,10.3003154966744,10.2751562659943,10.7998358541226,11.0967840861938,10.9213678451507,10.0011010382836,10.2973475530879,10.3981746243927,10.4380719349364,10.6358559502633,10.7253350889573
"AT5G51460",6.59012728947947,6.6157198970784,6.80408933908301,7.37109412603836,7.5117133070353,7.63339487120588,6.71019540091694,6.76586711569222,6.90079788367366,6.98080104095642,7.45291244004475,7.51312051588193
"AT5G62020",7.66021637571359,7.12132183633002,7.10197351893804,8.47358054315055,8.46296280167363,8.20957969904508,7.78044103805394,7.03906836290984,7.05380311227712,8.27608562867529,7.86229578063898,8.08898385361813
"AT3G62280",8.00512495970624,8.11645443891519,7.98240332962341,7.56086712907934,7.45678917663479,7.73877405507044,7.87254085318792,8.13660852769463,8.11948500366671,7.60056182410912,7.60691421508601,7.69931487237779
"AT3G09280",5.14414975634722,4.98604800785386,5.04210268264419,5.29814730797461,5.22150204585894,5.69486498208107,4.99903798147644,4.99065441704457,5.10515622915381,5.63553506770777,5.67943458649357,5.58170441205117
"AT4G38060",9.49587353478084,8.98972569496924,8.94090010229931,8.30470909208798,8.26414508638505,7.83985133379784,9.54245513302036,9.00318616260788,9.24971596900339,8.58469248745367,8.67702966204254,8.12752523104874
"AT2G39510",9.43709392728418,9.88241520435879,9.50242587523795,8.55786814147587,9.05732457665335,8.5736822262898,9.48545419569524,9.96539851926108,9.62815954526726,9.11538677672453,9.30665419512535,8.74879443209933
"AT4G15690",6.72204940760981,6.13376349478545,6.29469303553068,7.85775760499477,7.30623103622032,7.23175698776768,6.933523834397,6.27454225230652,6.57850614325637,7.3266326878964,7.19439945588611,7.52619323761433
"AT1G63450",7.23475120784526,7.36725821313418,7.17489592844295,6.83980580787401,6.62978791810508,6.51829001793711,6.99656249790407,7.38849039812503,7.11003757525991,6.6997894853552,6.70301221510565,6.52440803501947
"AT2G30590",7.40214192000174,7.3121974371002,7.60876453690145,7.95127065922692,8.12679792633446,8.07943734526937,7.36089246315966,7.26188825037384,7.60357470786228,7.69801130324478,7.86081930384293,7.86822528862784
"AT1G09160",7.48515758272221,7.45727817553066,7.3581465371073,7.80198368970816,7.74237424864273,7.82539835535519,7.33271925613567,7.43807177358973,7.44953525378624,7.66895433926061,7.74540642468887,7.8586729067649
"AT1G63800",10.1428264341274,10.1434488670977,10.3415498915288,9.80412925601923,9.6512210462331,9.97543137347503,10.2287798139822,10.1661515062726,10.440194430484,9.74648986706976,9.69348533480367,9.83709717135871
"AT1G72790",6.73464025066888,6.6218400322012,6.70252170584144,7.39724603393752,7.93948822019913,8.16739843691037,6.61346319462388,6.48618962215095,6.8571299249781,7.37162524964831,8.15809381984538,7.95347431471962
"AT1G09575",5.41719727181957,5.48611459879439,5.46340315029997,6.23066549457781,6.72455983360638,6.61589983262276,5.68456521814232,5.50381615549193,5.81626361307273,5.84203445255959,6.33038772063338,6.45605681582597
"AT4G37610",8.57717019391461,8.38929584888645,8.70667799688372,9.48619891534831,10.416777929486,10.2890374479756,8.52321977604653,8.35224620462743,8.73996498953895,9.35718979855809,10.0946492339741,10.3144615557939
"AT1G20090",9.04170007568513,9.22276505956244,9.17359112838835,9.44283185765925,9.53987950646852,9.64070692481652,9.09739556286509,9.10299103141604,9.18580902106056,9.46598496997627,9.59849419449561,9.67553883071457
"AT1G56660",5.78500156401842,5.94878675653353,5.76623854261366,6.38335885921553,6.2547974077178,6.68052079534513,5.77103497131345,6.05923667208393,5.65856777786072,6.36317175375779,6.17594497671952,6.54900181973629
"AT3G49620",3.39448941877615,3.11657851343017,3.60047107368261,4.08873450004311,4.57826724259611,5.10917340290394,3.31031707842753,3.32559316879502,3.44986869422874,4.22446278511935,4.70172454839502,4.75345226889286
"AT4G17800",10.1353418201751,10.0902951230566,10.12789596318,10.6742920405498,10.7644123251881,10.6345586022384,10.0835905793133,10.0306087045468,10.3665065814892,10.3297421963693,10.6316623268897,10.3836906395796
"AT5G43030",5.93853173861222,5.84286540503598,5.93657287288899,6.39160434261962,6.6967315649929,6.97121746690414,5.76690376354632,5.97151079343046,5.88011910127148,6.29951922200189,6.51019686981973,6.6555557658679
"AT4G13710",6.80792618991985,6.80399799424783,6.51691916135549,6.1104306221878,6.07057915606663,6.17043257797425,6.57959568695955,6.83691598037085,6.44327786988336,6.09365373914887,5.62571213510876,6.11337691221437
"AT5G03760",8.58497121128139,8.77311551322264,8.2682995348746,7.82411267333621,7.84856460164842,7.59215733726213,8.41242746159848,8.69333043418145,8.39892193098801,7.96991938862844,7.79446358739218,7.40878433974678
"AT5G62090",6.6526826690564,6.79727692600154,6.88141448505222,7.16793130425928,7.38018909793686,7.33688389297525,6.71871231648579,6.848700630538,6.91493271300175,7.20487495789062,7.59139436039301,7.4031809940747
"AT2G28840",11.0282162765274,11.1879673500241,11.2534856596037,10.8698266444804,10.6277891380729,10.6139046932069,11.1812795215174,11.2348476692842,11.3751644049868,10.8100552472388,10.7559731902529,10.7832900783274
"AT2G29320",7.35966660970016,7.13445170021611,7.21604453530372,6.52642466333456,5.70950595980448,6.56001867406531,7.55589605836182,7.03390123541437,7.22384018043843,6.5473248892635,6.19737569465476,6.28456791280983
"AT1G43910",8.19396515937067,7.94930784926303,7.94736479587051,8.35304058563129,8.5882469377883,8.35454340753168,8.14550891837614,7.87226727780172,7.75706774085013,8.53134202772616,8.67605869817083,8.56919407504683
"AT5G49980",9.26115127913772,9.28583559313672,9.27932576411921,8.7725942173089,8.84726907566111,8.91289208882299,9.05229517759506,9.28468345031671,9.47242194768015,8.87785474082604,8.81749297102784,8.75631176923894
"AT4G13100",7.65299822368859,7.73826946198734,7.45509103361267,7.14250806909123,7.30126315868836,6.8084390310081,7.62466997917919,7.95870303722358,7.75922302337542,7.16585679633833,7.22924975891713,6.96869818218187
"AT3G01900",6.97204382743136,6.50230387222138,6.85719936509655,6.18832098711062,5.92963840540851,6.18500205643249,7.14797374277329,6.63257576150599,7.10628149428971,6.2834377076516,6.47840019465008,6.34849518879901
"AT2G26650",9.23195925140984,9.10065086105589,8.95615815754373,9.65250073913906,9.71841360596696,9.65366474151342,9.12715052833867,9.26153660459724,9.34374050761827,9.20320793807074,9.42977079163529,9.23157696890495
"AT1G18290",5.14512273268384,5.23097174866127,5.67424534127044,6.74538407950166,7.91762830158751,8.47214229169218,4.86979033346072,4.60606134410127,5.3971461437038,6.60253921015628,7.22464836927235,8.36318137508678
"AT2G47440",7.96992396406129,7.86867393040433,8.07666445209548,8.38163268244659,8.14232759864539,8.58347636605404,7.80911530282249,8.02872974116649,7.94772977476967,8.50199008516578,8.35825489299864,8.69628499319967
"AT4G33040",7.9840603729778,8.14406354007774,7.64247413495287,7.0989078941547,7.13053455996228,6.70348413913687,8.13733745853996,8.19341007460935,7.78000282476224,7.48234669954954,7.52158566807385,6.90573757434041
"AT2G35890",3.64306452339096,3.70367668244895,3.72541540446553,4.15640014606799,4.11639848238863,3.94019833133668,3.69336637000125,3.61671525897195,3.71932823076416,3.73251977389209,3.63279458048868,3.7614048646656
"AT4G12350",4.70254948054481,4.92542630441461,5.37043971046731,4.08292998968447,4.25674756559502,4.06615084882104,4.83016583069981,5.14284272785361,5.62643037070914,4.33058711330632,4.3503350334171,4.34566939220219
"AT2G30620",10.8925918783638,11.0605460737586,11.0705251687329,10.4135848412353,10.3529238170042,10.5823016032808,10.8120931705321,11.0762023204735,11.2812490574085,10.5740032473116,10.712604868215,10.4829895054344
"AT1G57630",8.20395672858989,8.01698897837052,7.47016709519203,6.71734495507555,6.81486055774911,6.64011837204503,8.62982575092811,8.05862728992848,7.46530488903806,7.05869029297708,7.06209945269614,6.76787060402966
"AT1G78815",5.65919254983163,6.07651370276249,5.72248976730338,5.34694692776682,5.49670244885405,5.32607814145747,5.96773559479826,5.89796310759095,5.76308090354139,5.34731657927816,5.34720196625367,5.23740082641967
"AT2G38180",8.14020839392658,8.29475605417954,7.94494542531639,7.40312783943308,7.28284261763193,7.0441684270866,7.9216873330172,8.54169714261575,8.25801058730667,7.52560323107129,7.67458473875872,6.97444684770434
"AT1G19835",9.23022548146385,9.14551173846191,9.28356306843941,9.49941681351609,9.65968619447594,9.55648533882676,9.07230388523932,9.05612478125484,9.26802054309548,9.70505668799778,9.71126045212892,9.42437408581388
"AT2G34200",5.47198652182914,5.56447928197726,5.43448224062615,5.29685475115691,5.14503575773927,5.17450006761172,5.64513987289368,5.74429459876214,5.62079230341198,5.24680513706046,5.14197025788738,5.35050984020787
"AT5G01380",3.62017351931367,3.4178109818194,3.796735705158,4.37374510363667,3.94785808193195,4.30500245590868,3.71491191923974,3.42192481421328,3.67496837250123,4.28084741777587,4.88698035827533,4.2986308787341
"AT5G48780",4.61866692596037,4.43862686884281,4.87662912108174,5.03561314674314,5.23985117802223,5.21686807275135,4.53245891476032,4.46162359374037,4.56082211618195,4.98492950826426,5.22037785911007,5.16655616516782
"AT5G17880",6.4973905110532,6.42211303280586,6.53015502146972,7.07897788717544,7.2434215445336,6.96781851349144,6.33470333520444,6.44223505104445,6.71834345659966,6.57531772952879,6.63717037975274,6.8483242392196
"AT1G35330",9.33590915530033,9.28801379916794,9.70661462583459,8.59511087591994,8.59438369117083,8.89570342950339,9.55976470599389,9.31043054935885,9.83167532682661,8.6754128915358,8.88096495303639,9.21202486226272
"AT1G12560",9.38608926993768,9.27281634706748,9.39934843835922,8.79189920169225,8.3102157089208,8.5475284658224,9.44573181500515,9.2742494472701,9.04329453636526,8.83877349886309,8.55486324813009,8.33409113993558
"AT2G33500",5.39357984523573,5.60285577349479,5.51324517840155,5.25372454986155,4.9575643843757,4.94490220685608,5.4657996629805,5.57068122168179,5.56798860376957,5.03746547766538,4.95976841103049,5.11057377980953
"AT2G26710",6.56337182430955,6.62450651477579,6.47880411881525,7.38159111986576,7.58446738777198,7.3967055496342,6.36829812214729,6.62350863097349,6.75941438174612,6.67060309692828,7.35031812851796,7.18683714288747
"AT1G08180",5.89145592249185,6.1056759658476,6.26201123099931,5.57501776833158,5.69600695224381,5.70944181129761,5.86155318044926,6.20640450405527,6.17079982228644,5.50041840085891,5.01279355319021,5.21715328590064
"AT2G01830",7.98202577889515,8.26768834861215,8.12412606720166,7.58008500808588,7.54850000775413,7.16704316465852,7.89067521373516,8.26686891865478,8.21260056099003,7.6436603149731,7.56012805092424,7.36152741610625
"AT1G11260",10.2243654193385,10.2297879324741,10.239754019463,10.7746308899378,11.0018427589996,11.4454411495022,10.1206418156348,10.3226838782767,10.4257015496399,10.9335170556595,11.2525617800208,11.6618186107886
"AT1G55265",7.47831909052542,7.87080521839738,7.62050758323183,7.19644237949202,7.00608043360517,7.09225566435597,7.55215209705131,8.07899945182345,7.64904392785148,7.06108132653579,7.16119620902801,6.97971530765376
"AT4G18010",5.9496893444378,6.0520544859892,5.9578120845888,7.38702520464918,8.36602238662401,8.95305931319362,5.72970391222099,5.94990056551272,6.11357835706367,7.15670190611935,8.33246008078645,8.95835732660224
"AT2G45660",6.72505109327354,6.68912877263695,6.92602653959562,6.50677607062513,6.39655704854598,6.63894043656781,6.8802258962862,6.71367373922371,7.00519097608918,6.29257228743541,6.38954301179405,6.35216752765791
"AT1G44760",5.95497477547701,5.92904058182818,5.8008591347213,6.33443922369005,6.35029606888504,6.57665011541829,5.77395428131603,5.94331408750419,5.98754060148037,6.16197722117915,6.27042781565143,6.45141860316685
"AT4G20820",6.54174444308756,6.60883624309125,6.33278031234107,6.15904341002395,5.86197890891488,6.20215949542418,6.67459241000465,6.8708540488118,6.58470350657246,6.12929194171249,6.16828533794032,6.22989774822859
"AT5G62220",7.38154378888387,7.9181016019833,7.25508261174769,6.68121544393163,6.45966897767862,6.46131534789798,7.37700166902247,7.7629971040469,7.28025102451306,6.89539187951015,6.88493370151493,6.43178058759545
"AT4G39780",8.06312353962192,7.24535821558147,7.90299497279295,8.85329198862536,9.17775328317124,9.36865339921849,8.11684256117821,7.20936428407117,8.07846529629402,8.66566534111809,9.02434511073633,9.18329437597548
"AT5G05850",6.711913158389,7.00089927069244,6.92484651239601,6.04003241799294,5.88271737883045,6.40239066718577,6.72693802437975,6.94273996520944,6.92829881802205,5.74475000151828,6.16574281344115,6.51302629774719
"AT4G34000",7.90383719881414,7.39432523999892,7.33644066597647,9.40230804177961,9.03965277965357,8.49456210591522,7.77617868413771,7.51340590608125,7.39419869832756,8.74903689929441,8.1718574410433,7.69628884467369
"AT4G22980",5.35386558634754,5.19020149692411,5.31639461342306,4.94289200760087,4.61616116126389,4.78114402098591,5.59685672236514,5.71246035036646,5.34155411926722,4.90151752920105,4.45867373881774,5.02082997720335
